,file_name,tag
1274,dataset\bolt\raw\raw_114.png,3
3087,dataset\usb_typec\raw\raw_331.png,8
3091,dataset\usb_typec\raw\raw_218.png,8
760,dataset\nut\raw\raw_455.png,2
2600,dataset\usb_mini\raw\raw_394.png,7
2927,dataset\usb_typec\raw\raw_181.png,8
1720,dataset\spanner\raw\raw_487.png,4
432,dataset\cylinder\raw\raw_485.png,1
3992,dataset\mesh_pot\raw\raw_224.png,11
1220,dataset\bolt\raw\raw_372.png,3
1528,dataset\spanner\raw\raw_172.png,4
1102,dataset\bolt\raw\raw_039.png,3
2534,dataset\usb_mini\raw\raw_362.png,7
1288,dataset\bolt\raw\raw_083.png,3
3798,dataset\hex_key\raw\raw_047.png,10
374,dataset\cylinder\raw\raw_081.png,1
204,dataset\sphere\raw\raw_325.png,0
604,dataset\cylinder\raw\raw_239.png,1
280,dataset\sphere\raw\raw_029.png,0
65,dataset\sphere\raw\raw_479.png,0
1363,dataset\bolt\raw\raw_122.png,3
76,dataset\sphere\raw\raw_484.png,0
0,dataset\sphere\raw\raw_360.png,0
62,dataset\sphere\raw\raw_312.png,0
579,dataset\cylinder\raw\raw_090.png,1
3369,dataset\key\raw\raw_185.png,9
2117,dataset\lego_1x2\raw\raw_333.png,5
3117,dataset\usb_typec\raw\raw_119.png,8
3779,dataset\hex_key\raw\raw_270.png,10
3958,dataset\hex_key\raw\raw_182.png,10
3086,dataset\usb_typec\raw\raw_271.png,8
497,dataset\cylinder\raw\raw_401.png,1
2725,dataset\usb_mini\raw\raw_237.png,7
4167,dataset\mesh_pot\raw\raw_279.png,11
2925,dataset\usb_typec\raw\raw_322.png,8
3417,dataset\key\raw\raw_441.png,9
2483,dataset\lego_2x3\raw\raw_355.png,6
1858,dataset\lego_1x2\raw\raw_113.png,5
772,dataset\nut\raw\raw_343.png,2
1622,dataset\spanner\raw\raw_334.png,4
201,dataset\sphere\raw\raw_340.png,0
4162,dataset\mesh_pot\raw\raw_270.png,11
1199,dataset\bolt\raw\raw_333.png,3
1163,dataset\bolt\raw\raw_020.png,3
2898,dataset\usb_typec\raw\raw_129.png,8
3375,dataset\key\raw\raw_133.png,9
2914,dataset\usb_typec\raw\raw_186.png,8
58,dataset\sphere\raw\raw_145.png,0
1202,dataset\bolt\raw\raw_017.png,3
1626,dataset\spanner\raw\raw_122.png,4
3206,dataset\usb_typec\raw\raw_163.png,8
3182,dataset\usb_typec\raw\raw_375.png,8
1498,dataset\spanner\raw\raw_290.png,4
2850,dataset\usb_mini\raw\raw_090.png,7
1546,dataset\spanner\raw\raw_107.png,4
1232,dataset\bolt\raw\raw_012.png,3
3410,dataset\key\raw\raw_022.png,9
2367,dataset\lego_2x3\raw\raw_236.png,6
2997,dataset\usb_typec\raw\raw_078.png,8
3673,dataset\hex_key\raw\raw_225.png,10
2786,dataset\usb_mini\raw\raw_215.png,7
1315,dataset\bolt\raw\raw_490.png,3
1083,dataset\bolt\raw\raw_332.png,3
2574,dataset\usb_mini\raw\raw_388.png,7
2418,dataset\lego_2x3\raw\raw_213.png,6
887,dataset\nut\raw\raw_084.png,2
2809,dataset\usb_mini\raw\raw_175.png,7
157,dataset\sphere\raw\raw_381.png,0
2638,dataset\usb_mini\raw\raw_073.png,7
1714,dataset\spanner\raw\raw_432.png,4
2522,dataset\usb_mini\raw\raw_274.png,7
2004,dataset\lego_1x2\raw\raw_129.png,5
101,dataset\sphere\raw\raw_126.png,0
2258,dataset\lego_2x3\raw\raw_151.png,6
2961,dataset\usb_typec\raw\raw_154.png,8
1526,dataset\spanner\raw\raw_466.png,4
872,dataset\nut\raw\raw_094.png,2
2148,dataset\lego_1x2\raw\raw_272.png,5
928,dataset\nut\raw\raw_146.png,2
3845,dataset\hex_key\raw\raw_254.png,10
761,dataset\nut\raw\raw_062.png,2
418,dataset\cylinder\raw\raw_076.png,1
4196,dataset\mesh_pot\raw\raw_399.png,11
3113,dataset\usb_typec\raw\raw_072.png,8
3729,dataset\hex_key\raw\raw_104.png,10
4175,dataset\mesh_pot\raw\raw_039.png,11
2285,dataset\lego_2x3\raw\raw_145.png,6
2474,dataset\lego_2x3\raw\raw_231.png,6
3515,dataset\key\raw\raw_217.png,9
2398,dataset\lego_2x3\raw\raw_052.png,6
3549,dataset\key\raw\raw_399.png,9
144,dataset\sphere\raw\raw_037.png,0
2155,dataset\lego_1x2\raw\raw_213.png,5
1934,dataset\lego_1x2\raw\raw_201.png,5
3289,dataset\key\raw\raw_224.png,9
1141,dataset\bolt\raw\raw_499.png,3
3062,dataset\usb_typec\raw\raw_366.png,8
917,dataset\nut\raw\raw_107.png,2
3024,dataset\usb_typec\raw\raw_283.png,8
3953,dataset\hex_key\raw\raw_316.png,10
3645,dataset\hex_key\raw\raw_059.png,10
2926,dataset\usb_typec\raw\raw_235.png,8
93,dataset\sphere\raw\raw_480.png,0
3557,dataset\key\raw\raw_421.png,9
788,dataset\nut\raw\raw_173.png,2
1346,dataset\bolt\raw\raw_172.png,3
3937,dataset\hex_key\raw\raw_149.png,10
2640,dataset\usb_mini\raw\raw_201.png,7
2679,dataset\usb_mini\raw\raw_211.png,7
2436,dataset\lego_2x3\raw\raw_096.png,6
518,dataset\cylinder\raw\raw_203.png,1
3751,dataset\hex_key\raw\raw_132.png,10
3728,dataset\hex_key\raw\raw_229.png,10
1680,dataset\spanner\raw\raw_480.png,4
427,dataset\cylinder\raw\raw_420.png,1
2500,dataset\lego_2x3\raw\raw_036.png,6
825,dataset\nut\raw\raw_087.png,2
2111,dataset\lego_1x2\raw\raw_153.png,5
1296,dataset\bolt\raw\raw_193.png,3
2188,dataset\lego_2x3\raw\raw_212.png,6
1529,dataset\spanner\raw\raw_017.png,4
3521,dataset\key\raw\raw_150.png,9
2079,dataset\lego_1x2\raw\raw_390.png,5
654,dataset\cylinder\raw\raw_208.png,1
1468,dataset\spanner\raw\raw_229.png,4
3747,dataset\hex_key\raw\raw_267.png,10
3246,dataset\key\raw\raw_434.png,9
3325,dataset\key\raw\raw_408.png,9
2154,dataset\lego_1x2\raw\raw_327.png,5
3123,dataset\usb_typec\raw\raw_167.png,8
3998,dataset\mesh_pot\raw\raw_144.png,11
2256,dataset\lego_2x3\raw\raw_022.png,6
2238,dataset\lego_2x3\raw\raw_018.png,6
3132,dataset\usb_typec\raw\raw_391.png,8
1652,dataset\spanner\raw\raw_284.png,4
1088,dataset\bolt\raw\raw_086.png,3
394,dataset\cylinder\raw\raw_372.png,1
1927,dataset\lego_1x2\raw\raw_181.png,5
4284,dataset\mesh_pot\raw\raw_035.png,11
860,dataset\nut\raw\raw_418.png,2
2834,dataset\usb_mini\raw\raw_022.png,7
104,dataset\sphere\raw\raw_219.png,0
613,dataset\cylinder\raw\raw_083.png,1
2584,dataset\usb_mini\raw\raw_164.png,7
2583,dataset\usb_mini\raw\raw_334.png,7
586,dataset\cylinder\raw\raw_466.png,1
1399,dataset\bolt\raw\raw_495.png,3
964,dataset\nut\raw\raw_222.png,2
4,dataset\sphere\raw\raw_310.png,0
3499,dataset\key\raw\raw_223.png,9
1581,dataset\spanner\raw\raw_264.png,4
1476,dataset\spanner\raw\raw_349.png,4
3722,dataset\hex_key\raw\raw_240.png,10
3261,dataset\key\raw\raw_188.png,9
1592,dataset\spanner\raw\raw_485.png,4
257,dataset\sphere\raw\raw_044.png,0
2329,dataset\lego_2x3\raw\raw_031.png,6
2426,dataset\lego_2x3\raw\raw_068.png,6
1056,dataset\nut\raw\raw_403.png,2
1845,dataset\lego_1x2\raw\raw_364.png,5
2922,dataset\usb_typec\raw\raw_242.png,8
2896,dataset\usb_typec\raw\raw_068.png,8
1556,dataset\spanner\raw\raw_067.png,4
3080,dataset\usb_typec\raw\raw_150.png,8
3908,dataset\hex_key\raw\raw_484.png,10
64,dataset\sphere\raw\raw_428.png,0
136,dataset\sphere\raw\raw_123.png,0
3389,dataset\key\raw\raw_177.png,9
1932,dataset\lego_1x2\raw\raw_040.png,5
3518,dataset\key\raw\raw_293.png,9
3678,dataset\hex_key\raw\raw_160.png,10
2252,dataset\lego_2x3\raw\raw_178.png,6
50,dataset\sphere\raw\raw_487.png,0
3457,dataset\key\raw\raw_376.png,9
3428,dataset\key\raw\raw_254.png,9
2826,dataset\usb_mini\raw\raw_142.png,7
3285,dataset\key\raw\raw_440.png,9
3315,dataset\key\raw\raw_437.png,9
1221,dataset\bolt\raw\raw_481.png,3
43,dataset\sphere\raw\raw_231.png,0
2900,dataset\usb_typec\raw\raw_195.png,8
955,dataset\nut\raw\raw_182.png,2
1902,dataset\lego_1x2\raw\raw_163.png,5
1061,dataset\nut\raw\raw_009.png,2
1931,dataset\lego_1x2\raw\raw_109.png,5
3283,dataset\key\raw\raw_071.png,9
264,dataset\sphere\raw\raw_182.png,0
3842,dataset\hex_key\raw\raw_191.png,10
117,dataset\sphere\raw\raw_431.png,0
2646,dataset\usb_mini\raw\raw_301.png,7
1313,dataset\bolt\raw\raw_217.png,3
3573,dataset\key\raw\raw_221.png,9
3271,dataset\key\raw\raw_020.png,9
1674,dataset\spanner\raw\raw_198.png,4
708,dataset\cylinder\raw\raw_303.png,1
2407,dataset\lego_2x3\raw\raw_289.png,6
83,dataset\sphere\raw\raw_179.png,0
4105,dataset\mesh_pot\raw\raw_276.png,11
2484,dataset\lego_2x3\raw\raw_251.png,6
1054,dataset\nut\raw\raw_008.png,2
4267,dataset\mesh_pot\raw\raw_067.png,11
1275,dataset\bolt\raw\raw_056.png,3
2953,dataset\usb_typec\raw\raw_016.png,8
2532,dataset\usb_mini\raw\raw_395.png,7
4244,dataset\mesh_pot\raw\raw_173.png,11
3012,dataset\usb_typec\raw\raw_288.png,8
1342,dataset\bolt\raw\raw_432.png,3
220,dataset\sphere\raw\raw_000.png,0
1233,dataset\bolt\raw\raw_007.png,3
3303,dataset\key\raw\raw_222.png,9
816,dataset\nut\raw\raw_021.png,2
1559,dataset\spanner\raw\raw_049.png,4
1722,dataset\spanner\raw\raw_241.png,4
719,dataset\cylinder\raw\raw_171.png,1
2519,dataset\lego_2x3\raw\raw_156.png,6
2085,dataset\lego_1x2\raw\raw_133.png,5
1928,dataset\lego_1x2\raw\raw_228.png,5
2758,dataset\usb_mini\raw\raw_216.png,7
2001,dataset\lego_1x2\raw\raw_310.png,5
2941,dataset\usb_typec\raw\raw_200.png,8
3167,dataset\usb_typec\raw\raw_390.png,8
2744,dataset\usb_mini\raw\raw_067.png,7
750,dataset\nut\raw\raw_179.png,2
304,dataset\sphere\raw\raw_334.png,0
2364,dataset\lego_2x3\raw\raw_344.png,6
2025,dataset\lego_1x2\raw\raw_072.png,5
582,dataset\cylinder\raw\raw_080.png,1
3921,dataset\hex_key\raw\raw_095.png,10
1207,dataset\bolt\raw\raw_485.png,3
2971,dataset\usb_typec\raw\raw_052.png,8
1328,dataset\bolt\raw\raw_444.png,3
3025,dataset\usb_typec\raw\raw_037.png,8
2846,dataset\usb_mini\raw\raw_182.png,7
182,dataset\sphere\raw\raw_446.png,0
3516,dataset\key\raw\raw_164.png,9
2060,dataset\lego_1x2\raw\raw_185.png,5
2504,dataset\lego_2x3\raw\raw_193.png,6
979,dataset\nut\raw\raw_080.png,2
1555,dataset\spanner\raw\raw_223.png,4
4048,dataset\mesh_pot\raw\raw_213.png,11
53,dataset\sphere\raw\raw_408.png,0
2195,dataset\lego_2x3\raw\raw_083.png,6
539,dataset\cylinder\raw\raw_356.png,1
1607,dataset\spanner\raw\raw_455.png,4
3543,dataset\key\raw\raw_075.png,9
1055,dataset\nut\raw\raw_187.png,2
4238,dataset\mesh_pot\raw\raw_386.png,11
2343,dataset\lego_2x3\raw\raw_060.png,6
1895,dataset\lego_1x2\raw\raw_211.png,5
3897,dataset\hex_key\raw\raw_112.png,10
1958,dataset\lego_1x2\raw\raw_105.png,5
2015,dataset\lego_1x2\raw\raw_108.png,5
2586,dataset\usb_mini\raw\raw_199.png,7
359,dataset\sphere\raw\raw_277.png,0
705,dataset\cylinder\raw\raw_309.png,1
769,dataset\nut\raw\raw_074.png,2
1620,dataset\spanner\raw\raw_328.png,4
1986,dataset\lego_1x2\raw\raw_257.png,5
2933,dataset\usb_typec\raw\raw_149.png,8
2347,dataset\lego_2x3\raw\raw_353.png,6
519,dataset\cylinder\raw\raw_419.png,1
570,dataset\cylinder\raw\raw_225.png,1
562,dataset\cylinder\raw\raw_276.png,1
3988,dataset\mesh_pot\raw\raw_199.png,11
347,dataset\sphere\raw\raw_308.png,0
1338,dataset\bolt\raw\raw_164.png,3
3567,dataset\key\raw\raw_098.png,9
3433,dataset\key\raw\raw_422.png,9
2478,dataset\lego_2x3\raw\raw_296.png,6
3408,dataset\key\raw\raw_220.png,9
3582,dataset\key\raw\raw_358.png,9
3161,dataset\usb_typec\raw\raw_183.png,8
2942,dataset\usb_typec\raw\raw_224.png,8
1422,dataset\bolt\raw\raw_226.png,3
4276,dataset\mesh_pot\raw\raw_333.png,11
644,dataset\cylinder\raw\raw_315.png,1
4081,dataset\mesh_pot\raw\raw_293.png,11
1900,dataset\lego_1x2\raw\raw_076.png,5
710,dataset\cylinder\raw\raw_073.png,1
697,dataset\cylinder\raw\raw_388.png,1
3662,dataset\hex_key\raw\raw_335.png,10
2905,dataset\usb_typec\raw\raw_109.png,8
2642,dataset\usb_mini\raw\raw_392.png,7
3256,dataset\key\raw\raw_121.png,9
1939,dataset\lego_1x2\raw\raw_157.png,5
376,dataset\cylinder\raw\raw_006.png,1
3194,dataset\usb_typec\raw\raw_063.png,8
784,dataset\nut\raw\raw_003.png,2
3931,dataset\hex_key\raw\raw_385.png,10
1841,dataset\lego_1x2\raw\raw_332.png,5
1840,dataset\lego_1x2\raw\raw_222.png,5
2213,dataset\lego_2x3\raw\raw_214.png,6
108,dataset\sphere\raw\raw_108.png,0
107,dataset\sphere\raw\raw_184.png,0
3793,dataset\hex_key\raw\raw_016.png,10
891,dataset\nut\raw\raw_238.png,2
2842,dataset\usb_mini\raw\raw_072.png,7
3372,dataset\key\raw\raw_303.png,9
2018,dataset\lego_1x2\raw\raw_202.png,5
4038,dataset\mesh_pot\raw\raw_267.png,11
3334,dataset\key\raw\raw_311.png,9
341,dataset\sphere\raw\raw_449.png,0
410,dataset\cylinder\raw\raw_389.png,1
3628,dataset\hex_key\raw\raw_442.png,10
2628,dataset\usb_mini\raw\raw_299.png,7
3713,dataset\hex_key\raw\raw_357.png,10
944,dataset\nut\raw\raw_432.png,2
1268,dataset\bolt\raw\raw_021.png,3
898,dataset\nut\raw\raw_076.png,2
2201,dataset\lego_2x3\raw\raw_260.png,6
297,dataset\sphere\raw\raw_396.png,0
69,dataset\sphere\raw\raw_046.png,0
1490,dataset\spanner\raw\raw_355.png,4
20,dataset\sphere\raw\raw_383.png,0
2192,dataset\lego_2x3\raw\raw_301.png,6
1796,dataset\spanner\raw\raw_180.png,4
640,dataset\cylinder\raw\raw_392.png,1
927,dataset\nut\raw\raw_190.png,2
3257,dataset\key\raw\raw_065.png,9
811,dataset\nut\raw\raw_253.png,2
1760,dataset\spanner\raw\raw_262.png,4
2949,dataset\usb_typec\raw\raw_385.png,8
1716,dataset\spanner\raw\raw_256.png,4
1042,dataset\nut\raw\raw_181.png,2
2939,dataset\usb_typec\raw\raw_104.png,8
1524,dataset\spanner\raw\raw_070.png,4
4044,dataset\mesh_pot\raw\raw_200.png,11
2253,dataset\lego_2x3\raw\raw_127.png,6
2070,dataset\lego_1x2\raw\raw_075.png,5
4049,dataset\mesh_pot\raw\raw_139.png,11
648,dataset\cylinder\raw\raw_397.png,1
4053,dataset\mesh_pot\raw\raw_262.png,11
3932,dataset\hex_key\raw\raw_336.png,10
2704,dataset\usb_mini\raw\raw_065.png,7
529,dataset\cylinder\raw\raw_471.png,1
3973,dataset\mesh_pot\raw\raw_048.png,11
471,dataset\cylinder\raw\raw_176.png,1
1771,dataset\spanner\raw\raw_402.png,4
319,dataset\sphere\raw\raw_148.png,0
2591,dataset\usb_mini\raw\raw_369.png,7
4226,dataset\mesh_pot\raw\raw_154.png,11
1847,dataset\lego_1x2\raw\raw_362.png,5
1051,dataset\nut\raw\raw_456.png,2
2780,dataset\usb_mini\raw\raw_078.png,7
4177,dataset\mesh_pot\raw\raw_218.png,11
3759,dataset\hex_key\raw\raw_120.png,10
2399,dataset\lego_2x3\raw\raw_087.png,6
2250,dataset\lego_2x3\raw\raw_358.png,6
121,dataset\sphere\raw\raw_181.png,0
2206,dataset\lego_2x3\raw\raw_097.png,6
2054,dataset\lego_1x2\raw\raw_379.png,5
3980,dataset\mesh_pot\raw\raw_320.png,11
1875,dataset\lego_1x2\raw\raw_051.png,5
853,dataset\nut\raw\raw_459.png,2
904,dataset\nut\raw\raw_079.png,2
3687,dataset\hex_key\raw\raw_479.png,10
1000,dataset\nut\raw\raw_061.png,2
520,dataset\cylinder\raw\raw_395.png,1
1486,dataset\spanner\raw\raw_376.png,4
2440,dataset\lego_2x3\raw\raw_020.png,6
4239,dataset\mesh_pot\raw\raw_352.png,11
2561,dataset\usb_mini\raw\raw_383.png,7
577,dataset\cylinder\raw\raw_374.png,1
267,dataset\sphere\raw\raw_367.png,0
3877,dataset\hex_key\raw\raw_489.png,10
2489,dataset\lego_2x3\raw\raw_155.png,6
3946,dataset\hex_key\raw\raw_048.png,10
1808,dataset\lego_1x2\raw\raw_190.png,5
2429,dataset\lego_2x3\raw\raw_380.png,6
2557,dataset\usb_mini\raw\raw_271.png,7
3603,dataset\hex_key\raw\raw_448.png,10
946,dataset\nut\raw\raw_119.png,2
4019,dataset\mesh_pot\raw\raw_216.png,11
2502,dataset\lego_2x3\raw\raw_100.png,6
3097,dataset\usb_typec\raw\raw_217.png,8
573,dataset\cylinder\raw\raw_048.png,1
1488,dataset\spanner\raw\raw_445.png,4
1263,dataset\bolt\raw\raw_059.png,3
4258,dataset\mesh_pot\raw\raw_247.png,11
192,dataset\sphere\raw\raw_420.png,0
2604,dataset\usb_mini\raw\raw_222.png,7
316,dataset\sphere\raw\raw_132.png,0
3338,dataset\key\raw\raw_081.png,9
3203,dataset\usb_typec\raw\raw_377.png,8
2587,dataset\usb_mini\raw\raw_001.png,7
4067,dataset\mesh_pot\raw\raw_004.png,11
886,dataset\nut\raw\raw_391.png,2
68,dataset\sphere\raw\raw_220.png,0
771,dataset\nut\raw\raw_178.png,2
94,dataset\sphere\raw\raw_036.png,0
2526,dataset\usb_mini\raw\raw_253.png,7
1661,dataset\spanner\raw\raw_427.png,4
369,dataset\cylinder\raw\raw_297.png,1
2542,dataset\usb_mini\raw\raw_134.png,7
3826,dataset\hex_key\raw\raw_374.png,10
2841,dataset\usb_mini\raw\raw_328.png,7
2365,dataset\lego_2x3\raw\raw_367.png,6
1412,dataset\bolt\raw\raw_297.png,3
841,dataset\nut\raw\raw_384.png,2
3695,dataset\hex_key\raw\raw_226.png,10
2380,dataset\lego_2x3\raw\raw_341.png,6
3670,dataset\hex_key\raw\raw_413.png,10
3513,dataset\key\raw\raw_149.png,9
1452,dataset\spanner\raw\raw_044.png,4
2944,dataset\usb_typec\raw\raw_076.png,8
3912,dataset\hex_key\raw\raw_388.png,10
2686,dataset\usb_mini\raw\raw_018.png,7
2569,dataset\usb_mini\raw\raw_231.png,7
839,dataset\nut\raw\raw_422.png,2
1161,dataset\bolt\raw\raw_037.png,3
2934,dataset\usb_typec\raw\raw_206.png,8
3556,dataset\key\raw\raw_172.png,9
56,dataset\sphere\raw\raw_202.png,0
1634,dataset\spanner\raw\raw_039.png,4
2669,dataset\usb_mini\raw\raw_148.png,7
3887,dataset\hex_key\raw\raw_350.png,10
797,dataset\nut\raw\raw_471.png,2
2354,dataset\lego_2x3\raw\raw_021.png,6
2153,dataset\lego_1x2\raw\raw_356.png,5
3133,dataset\usb_typec\raw\raw_245.png,8
346,dataset\sphere\raw\raw_052.png,0
2882,dataset\usb_typec\raw\raw_153.png,8
2400,dataset\lego_2x3\raw\raw_166.png,6
129,dataset\sphere\raw\raw_331.png,0
29,dataset\sphere\raw\raw_491.png,0
3604,dataset\hex_key\raw\raw_176.png,10
2717,dataset\usb_mini\raw\raw_316.png,7
3651,dataset\hex_key\raw\raw_264.png,10
3856,dataset\hex_key\raw\raw_430.png,10
222,dataset\sphere\raw\raw_293.png,0
799,dataset\nut\raw\raw_448.png,2
4283,dataset\mesh_pot\raw\raw_201.png,11
2723,dataset\usb_mini\raw\raw_218.png,7
170,dataset\sphere\raw\raw_338.png,0
3716,dataset\hex_key\raw\raw_305.png,10
392,dataset\cylinder\raw\raw_109.png,1
551,dataset\cylinder\raw\raw_004.png,1
1458,dataset\spanner\raw\raw_463.png,4
160,dataset\sphere\raw\raw_083.png,0
460,dataset\cylinder\raw\raw_192.png,1
4148,dataset\mesh_pot\raw\raw_369.png,11
3838,dataset\hex_key\raw\raw_145.png,10
470,dataset\cylinder\raw\raw_469.png,1
1188,dataset\bolt\raw\raw_478.png,3
443,dataset\cylinder\raw\raw_424.png,1
3955,dataset\hex_key\raw\raw_276.png,10
1127,dataset\bolt\raw\raw_277.png,3
3317,dataset\key\raw\raw_252.png,9
952,dataset\nut\raw\raw_240.png,2
4117,dataset\mesh_pot\raw\raw_112.png,11
3016,dataset\usb_typec\raw\raw_144.png,8
2663,dataset\usb_mini\raw\raw_263.png,7
1824,dataset\lego_1x2\raw\raw_239.png,5
2452,dataset\lego_2x3\raw\raw_084.png,6
1491,dataset\spanner\raw\raw_066.png,4
721,dataset\nut\raw\raw_394.png,2
684,dataset\cylinder\raw\raw_221.png,1
2989,dataset\usb_typec\raw\raw_314.png,8
780,dataset\nut\raw\raw_042.png,2
1331,dataset\bolt\raw\raw_147.png,3
3068,dataset\usb_typec\raw\raw_197.png,8
3990,dataset\mesh_pot\raw\raw_259.png,11
2533,dataset\usb_mini\raw\raw_036.png,7
2415,dataset\lego_2x3\raw\raw_141.png,6
1918,dataset\lego_1x2\raw\raw_290.png,5
1078,dataset\nut\raw\raw_318.png,2
3978,dataset\mesh_pot\raw\raw_359.png,11
2282,dataset\lego_2x3\raw\raw_271.png,6
3650,dataset\hex_key\raw\raw_057.png,10
2023,dataset\lego_1x2\raw\raw_205.png,5
621,dataset\cylinder\raw\raw_098.png,1
676,dataset\cylinder\raw\raw_437.png,1
2710,dataset\usb_mini\raw\raw_024.png,7
4185,dataset\mesh_pot\raw\raw_372.png,11
1101,dataset\bolt\raw\raw_395.png,3
4113,dataset\mesh_pot\raw\raw_008.png,11
2268,dataset\lego_2x3\raw\raw_144.png,6
2816,dataset\usb_mini\raw\raw_115.png,7
1053,dataset\nut\raw\raw_083.png,2
3865,dataset\hex_key\raw\raw_189.png,10
3353,dataset\key\raw\raw_309.png,9
966,dataset\nut\raw\raw_140.png,2
143,dataset\sphere\raw\raw_432.png,0
3381,dataset\key\raw\raw_350.png,9
571,dataset\cylinder\raw\raw_230.png,1
2711,dataset\usb_mini\raw\raw_217.png,7
294,dataset\sphere\raw\raw_140.png,0
1889,dataset\lego_1x2\raw\raw_028.png,5
3623,dataset\hex_key\raw\raw_444.png,10
2173,dataset\lego_2x3\raw\raw_066.png,6
3485,dataset\key\raw\raw_045.png,9
858,dataset\nut\raw\raw_247.png,2
1643,dataset\spanner\raw\raw_474.png,4
755,dataset\nut\raw\raw_465.png,2
2481,dataset\lego_2x3\raw\raw_189.png,6
3535,dataset\key\raw\raw_323.png,9
2957,dataset\usb_typec\raw\raw_277.png,8
3440,dataset\key\raw\raw_162.png,9
2512,dataset\lego_2x3\raw\raw_113.png,6
4002,dataset\mesh_pot\raw\raw_055.png,11
3697,dataset\hex_key\raw\raw_131.png,10
2565,dataset\usb_mini\raw\raw_000.png,7
1692,dataset\spanner\raw\raw_406.png,4
1135,dataset\bolt\raw\raw_365.png,3
1149,dataset\bolt\raw\raw_377.png,3
2695,dataset\usb_mini\raw\raw_086.png,7
237,dataset\sphere\raw\raw_209.png,0
2254,dataset\lego_2x3\raw\raw_255.png,6
67,dataset\sphere\raw\raw_041.png,0
3795,dataset\hex_key\raw\raw_241.png,10
2193,dataset\lego_2x3\raw\raw_076.png,6
1091,dataset\bolt\raw\raw_188.png,3
3061,dataset\usb_typec\raw\raw_256.png,8
3760,dataset\hex_key\raw\raw_034.png,10
3029,dataset\usb_typec\raw\raw_009.png,8
1863,dataset\lego_1x2\raw\raw_233.png,5
1695,dataset\spanner\raw\raw_300.png,4
2631,dataset\usb_mini\raw\raw_062.png,7
1625,dataset\spanner\raw\raw_026.png,4
2886,dataset\usb_typec\raw\raw_337.png,8
2973,dataset\usb_typec\raw\raw_223.png,8
37,dataset\sphere\raw\raw_201.png,0
354,dataset\sphere\raw\raw_116.png,0
785,dataset\nut\raw\raw_081.png,2
874,dataset\nut\raw\raw_219.png,2
1926,dataset\lego_1x2\raw\raw_073.png,5
1065,dataset\nut\raw\raw_128.png,2
365,dataset\cylinder\raw\raw_258.png,1
3843,dataset\hex_key\raw\raw_346.png,10
468,dataset\cylinder\raw\raw_144.png,1
590,dataset\cylinder\raw\raw_133.png,1
3124,dataset\usb_typec\raw\raw_120.png,8
3956,dataset\hex_key\raw\raw_496.png,10
1551,dataset\spanner\raw\raw_295.png,4
3057,dataset\usb_typec\raw\raw_094.png,8
4261,dataset\mesh_pot\raw\raw_103.png,11
3627,dataset\hex_key\raw\raw_155.png,10
2072,dataset\lego_1x2\raw\raw_321.png,5
2034,dataset\lego_1x2\raw\raw_097.png,5
3794,dataset\hex_key\raw\raw_485.png,10
3449,dataset\key\raw\raw_091.png,9
552,dataset\cylinder\raw\raw_363.png,1
1087,dataset\bolt\raw\raw_054.png,3
2412,dataset\lego_2x3\raw\raw_159.png,6
3972,dataset\mesh_pot\raw\raw_143.png,11
1319,dataset\bolt\raw\raw_081.png,3
2028,dataset\lego_1x2\raw\raw_024.png,5
734,dataset\nut\raw\raw_034.png,2
3589,dataset\key\raw\raw_444.png,9
3630,dataset\hex_key\raw\raw_425.png,10
1124,dataset\bolt\raw\raw_080.png,3
4039,dataset\mesh_pot\raw\raw_315.png,11
2075,dataset\lego_1x2\raw\raw_055.png,5
1044,dataset\nut\raw\raw_250.png,2
4137,dataset\mesh_pot\raw\raw_376.png,11
2292,dataset\lego_2x3\raw\raw_333.png,6
3209,dataset\usb_typec\raw\raw_021.png,8
4127,dataset\mesh_pot\raw\raw_310.png,11
2928,dataset\usb_typec\raw\raw_179.png,8
542,dataset\cylinder\raw\raw_178.png,1
3453,dataset\key\raw\raw_168.png,9
3400,dataset\key\raw\raw_160.png,9
209,dataset\sphere\raw\raw_223.png,0
1318,dataset\bolt\raw\raw_284.png,3
251,dataset\sphere\raw\raw_481.png,0
3699,dataset\hex_key\raw\raw_437.png,10
1612,dataset\spanner\raw\raw_348.png,4
1806,dataset\lego_1x2\raw\raw_094.png,5
2510,dataset\lego_2x3\raw\raw_045.png,6
506,dataset\cylinder\raw\raw_120.png,1
2700,dataset\usb_mini\raw\raw_047.png,7
3839,dataset\hex_key\raw\raw_001.png,10
2932,dataset\usb_typec\raw\raw_171.png,8
332,dataset\sphere\raw\raw_462.png,0
656,dataset\cylinder\raw\raw_202.png,1
1848,dataset\lego_1x2\raw\raw_179.png,5
430,dataset\cylinder\raw\raw_430.png,1
1276,dataset\bolt\raw\raw_140.png,3
3227,dataset\usb_typec\raw\raw_216.png,8
646,dataset\cylinder\raw\raw_169.png,1
4299,dataset\mesh_pot\raw\raw_038.png,11
2890,dataset\usb_typec\raw\raw_017.png,8
4082,dataset\mesh_pot\raw\raw_210.png,11
1777,dataset\spanner\raw\raw_167.png,4
1795,dataset\spanner\raw\raw_418.png,4
4005,dataset\mesh_pot\raw\raw_239.png,11
3387,dataset\key\raw\raw_210.png,9
3608,dataset\hex_key\raw\raw_288.png,10
3634,dataset\hex_key\raw\raw_137.png,10
